Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.ignite.internal.processors.query.h2.H2ResultSetIterator.fetchNext,6,37,6,28,4,20,3,8,8,22,6,16,8,4,0,44.0,128.0,47.69230769230769,698.807247185574,268603.07692307694,1.3876695785707467,2,0,0,0,0,0,0.09090909090909091,0.0,0.0,0,1,1,1,2,0.029411764705882353,0.029411764705882353,1.0,2.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.H2TwoStepCachedQueryKey.equals,7,24,7,16,2,14,1,3,7,15,2,13,8,1,1,34.0,90.0,25.038461538461537,457.8716557125306,76617.6923076923,0.6013095804140677,0,1,0,0,0,0,0.0,0.043478260869565216,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.H2TwoStepCachedQueryKey.hashCode,6,11,1,9,2,7,1,2,1,8,2,6,6,0,0,20.0,51.0,11.5,220.4183328392555,11730.0,0.17208542418545575,1,0,0,0,0,0,0.125,0.0,0.0,0,1,1,0,1,0.1,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.getValue,10,21,4,16,1,13,1,4,6,10,1,9,6,2,1,24.0,52.0,11.9,238.41805003750017,14851.2,0.20139705227988183,72,7,0,0,0,1,7.2,0.35,0.0,0.0,2,43,30,73,2.15,1.5,1.4333333333333333,36.5,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.getValue0,7,29,5,18,3,13,6,8,4,12,3,9,4,2,1,36.0,79.0,27.0,408.42407511394265,76788.0,0.6022003211147426,18,1,0,0,0,2,1.5,0.043478260869565216,0.0,0.0,1,12,6,18,0.5217391304347826,0.2608695652173913,2.0,18.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.clearValuesCache,1,6,0,3,1,1,3,1,1,2,1,1,1,0,0,5.0,5.0,1.5,11.60964047443681,37.5,0.0037345039554643033,3,0,0,0,1,0,1.5,0.0,0.0,0,1,1,2,3,0.3333333333333333,0.6666666666666666,0.5,3.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.toString,5,33,10,22,3,18,1,10,6,21,4,17,9,3,0,47.0,152.0,30.26086956521739,844.2975054550009,216183.65217391303,1.2006800968850284,6,0,0,0,0,0,0.2857142857142857,0.0,0.0,0,1,3,3,6,0.09375,0.09375,1.0,6.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.setKey,0,4,0,3,1,1,1,1,1,2,1,1,1,0,1,7.0,7.0,3.0,19.651484454403228,147.0,0.009284466818424913,2,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.setValue,0,4,0,3,1,1,1,1,1,2,1,1,1,0,2,10.0,10.0,4.0,33.219280948873624,400.0,0.01809611744396604,7,2,0,0,0,0,3.5,0.6666666666666666,0.0,0.0,1,1,6,7,0.3333333333333333,2.0,0.16666666666666666,7.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2KeyValueRowOnheap.hashCode,0,4,0,3,1,1,1,2,1,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1.0,0.0,0.0,0,1,1,1,2,0.3333333333333333,0.3333333333333333,1.0,2.0,1,not bug-prone
org.apache.ignite.internal.processors.query.h2.opt.GridH2PrimaryScanIndex.getCost,6,11,3,7,5,4,1,5,1,5,4,1,1,0,6,28.0,60.0,13.846153846153847,288.44129532345625,23261.538461538465,0.271625810341687,1,0,0,0,1,0,0.2,0.0,0.0,0.16666666666666666,1,1,0,1,0.1,0.0,0,1.0,1,not bug-prone
